obsid,uid,gp_id,designation,obsdate,lmjd,mjd,planid,spid,fiberid,ra_obs,dec_obs,snru,snrg,snrr,snri,snrz,class,subclass,z,z_err,ps_id,mag_ps_g,mag_ps_r,mag_ps_i,mag_ps_z,mag_ps_y,gaia_source_id,gaia_g_mean_mag,fibertype,offsets,offsets_v,ra,dec,fibermask,with_norm_flux
255903191,G17230479249290,307028146631847552,J011513.41+271048.7,2014-10-25,56956,56955,EG011927N271550B01,3,191,18.805893,27.180201,0.84,2.79,6.34,6.94,4.19,STAR,A2,-0.00022283,2.617e-05,1.4061018805894682e+17,15.0661001205,14.9324998856,14.7096996307,14.6892995834,14.6986999512,307028146631847552,14.792592,Obj,0,0.0,18.805893,27.180201,0,0
265002130,G17230479249290,307028146631847552,J011513.48+271048.3,2014-11-11,56973,56972,M31020N28B1,2,130,18.80619,27.18009,14.93,46.44,66.33,79.65,49.96,STAR,A3,-0.0006777689,1.73453e-05,1.4061018806841613e+17,-999.0,-999.0,-999.0,-999.0,18.589099884,307028146631847552,14.792592,Obj,0,0.0,18.80619,27.18009,0,1
90305182,G17229022840740,294834871917352320,J011519.52+262118.6,2012-12-05,56267,56266,EG011927N271550M01,5,182,18.831335,26.355174,3.67,30.52,41.42,47.62,30.15,STAR,A7,-0.0003621172,1.89798e-05,1.3962018831366674e+17,15.7884998322,15.5045995712,15.3873996735,15.3591995239,15.3281002045,294834871917352320,15.487462,Obj,0,0.0,18.831335,26.355174,0,1
255905182,G17229022840740,294834871917352320,J011519.52+262118.5,2014-10-25,56956,56955,EG011927N271550B01,5,182,18.83136,26.355162,7.76,43.59,61.7,66.58,38.09,STAR,A7,-0.0003647523,1.84795e-05,1.3962018831366674e+17,15.7884998322,15.5045995712,15.3873996735,15.3591995239,15.3281002045,294834871917352320,15.487462,Obj,0,0.0,18.83136,26.355162,0,1
27401237,G17229686584293,309781426827112320,J011522.82+293239.8,2012-01-05,55932,55931,M31_019N31_B1,1,237,18.845104,29.544414,1.26,4.42,3.53,1.91,1.47,STAR,A7,-0.00039392,1.283e-05,1.4345018845615354e+17,-999.0,-999.0,-999.0,20.6907997131,20.3565006256,309781426827112320,15.830862,Obj,0,0.0,18.845104,29.544414,0,0
249501237,G17229686584293,309781426827112320,J011522.82+293239.8,2014-09-26,56927,56926,M31019N31B1,1,237,18.845104,29.544414,9.94,36.66,50.09,55.93,36.09,STAR,A5,-0.0002511071,2.42501e-05,1.4345018845615354e+17,-999.0,-999.0,-999.0,20.6907997131,20.3565006256,309781426827112320,15.830862,Obj,0,0.0,18.845104,29.544414,0,1
27401052,G17221338092394,309849665267484160,J011530.34+300402.0,2012-01-05,55932,55931,M31_019N31_B1,1,52,18.876434,30.067232,1.64,5.96,4.11,0.36,0.21,STAR,A1,-0.00013125,1.23e-05,1.4408018877099091e+17,19.7987003326,-999.0,-999.0,-999.0,-999.0,309849665267484160,15.289165,Obj,0,0.0,18.876434,30.067232,0,0
837206226,G17231290004001,308798321698378496,J011532.85+281626.4,2020-09-19,59112,59111,EG010815N285204M01,6,226,18.8869053,28.2740082,2.89,20.3,31.52,37.44,22.65,STAR,A9,-0.0012418591,3.97275e-05,1.419201888724293e+17,-999.0,-999.0,-999.0,20.449300766,-999.0,308798321698378496,17.301706,Obj,0,0.0,18.8869053,28.2740082,0,1
386002046,G17221717540828,309901651551761792,J011538.98+303459.3,2015-12-03,57360,57359,EG012256N315028B01,2,46,18.912443,30.583152,3.14,10.71,9.46,11.5,6.79,STAR,A3,-6.376e-05,4.38e-06,1.4470018911927066e+17,-999.0,-999.0,-999.0,20.6504993439,-999.0,309901651551761792,16.685812,Obj,0,0.0,18.912443,30.583152,0,0
386010231,G17221092184944,310593106926524672,J011542.91+314441.8,2015-12-03,57360,57359,EG012256N315028B01,10,231,18.928807,31.744967,9.15,35.13,46.59,61.89,39.3,STAR,A6,-0.0001849613,2.31493e-05,1.4609018928796454e+17,15.7783002853,15.4723997116,15.3319997787,15.3034000397,15.2833995819,310593106926524672,15.453298,Obj,0,0.0,18.928807,31.744967,0,1
74206097,L17230737999785,74206097,J011552.93+282536.2,2012-10-29,56230,56229,EG010815N285204V01,6,97,18.970569,28.426724,38.02,70.26,69.56,40.16,36.69,STAR,A6,6.15426e-05,7.6053e-06,1.4211018970080214e+17,-999.0,-999.0,-999.0,-999.0,-999.0,308806464955915264,11.29278,Obj,0,0.0,18.970569,28.426724,0,1
265002246,G17230526354872,307030551813528704,J011553.52+271634.1,2014-11-11,56973,56972,M31020N28B1,2,246,18.973018,27.27614,5.45,19.74,22.55,25.15,13.75,STAR,A7,-0.0001490364,3.38234e-05,1.4073018972684163e+17,-999.0,-999.0,-999.0,-999.0,18.4559001923,307030551813528704,16.21718,Obj,0,0.0,18.973018,27.27614,128,1
90305242,G17229014444785,294818409307323904,J011554.26+261400.2,2012-12-05,56267,56266,EG011927N271550M01,5,242,18.976123,26.233403,20.52,63.49,59.27,53.31,27.41,STAR,O,0.00010525,1.205e-05,1.3948018976597019e+17,-999.0,-999.0,-999.0,-999.0,19.4937000275,294818409307323904,14.401608,Obj,0,0.0,18.976123,26.233403,64,0
386002039,G17221733101994,309902063868528640,J011554.39+303340.5,2015-12-03,57360,57359,EG012256N315028B01,2,39,18.976634,30.561272,8.14,29.3,22.17,24.49,14.08,STAR,A1,-0.0001401303,3.43905e-05,1.4467018976909456e+17,-999.0,-999.0,-999.0,-999.0,18.3831005096,309902063868528640,15.211807,Obj,0,0.0,18.976634,30.561272,128,1
265016055,G17221733101994,309902063868528640,J011554.39+303340.5,2014-11-11,56973,56972,M31020N28B1,16,55,18.976641,30.561257,11.66,52.47,54.65,56.05,34.09,STAR,A1,-0.0001480691,1.68116e-05,1.4467018976909456e+17,-999.0,-999.0,-999.0,-999.0,18.3831005096,309902063868528640,15.211807,Obj,0,0.0,18.976641,30.561257,0,1
1070814053,G17344926953760,310605957468658816,J011554.66+315930.6,2022-12-22,59936,59935,EG012256N315028V01,14,53,18.9777785,31.9918382,41.22,132.36,124.52,-9999.0,-9999.0,STAR,A7,-5.939e-05,4.38e-06,1.463901897798405e+17,-999.0,-999.0,14.3145999908,-999.0,-999.0,310605957468658816,12.498267,F-Std,0,0.0,18.9777785,31.9918382,80,0
